"""id"",""member_id"",""loan_amnt"",""funded_amnt"",""funded_amnt_inv"",""term"",""int_rate"",""installment"",""grade"",""sub_grade"",""emp_title"",""emp_length"",""home_ownership"",""annual_inc"",""verification_status"",""issue_d"",""loan_status"",""pymnt_plan"",""url"",""desc"",""purpose"",""title"",""zip_code"",""addr_state"",""dti"",""delinq_2yrs"",""earliest_cr_line"",""inq_last_6mths"",""mths_since_last_delinq"",""mths_since_last_record"",""open_acc"",""pub_rec"",""revol_bal"",""revol_util"",""total_acc"",""initial_list_status"",""out_prncp"",""out_prncp_inv"",""total_pymnt"",""total_pymnt_inv"",""total_rec_prncp"",""total_rec_int"",""total_rec_late_fee"",""recoveries"",""collection_recovery_fee"",""last_pymnt_d"",""last_pymnt_amnt"",""next_pymnt_d"",""last_credit_pull_d"",""collections_12_mths_ex_med"",""mths_since_last_major_derog"",""policy_code"",""application_type"",""annual_inc_joint"",""dti_joint"",""verification_status_joint"",""acc_now_delinq"",""tot_coll_amt"",""tot_cur_bal"",""open_acc_6m"",""open_il_6m"",""open_il_12m"",""open_il_24m"",""mths_since_rcnt_il"",""total_bal_il"",""il_util"",""open_rv_12m"",""open_rv_24m"",""max_bal_bc"",""all_util"",""total_rev_hi_lim"",""inq_fi"",""total_cu_tl"",""inq_last_12m"",""acc_open_past_24mths"",""avg_cur_bal"",""bc_open_to_buy"",""bc_util"",""chargeoff_within_12_mths"",""delinq_amnt"",""mo_sin_old_il_acct"",""mo_sin_old_rev_tl_op"",""mo_sin_rcnt_rev_tl_op"",""mo_sin_rcnt_tl"",""mort_acc"",""mths_since_recent_bc"",""mths_since_recent_bc_dlq"",""mths_since_recent_inq"",""mths_since_recent_revol_delinq"",""num_accts_ever_120_pd"",""num_actv_bc_tl"",""num_actv_rev_tl"",""num_bc_sats"",""num_bc_tl"",""num_il_tl"",""num_op_rev_tl"",""num_rev_accts"",""num_rev_tl_bal_gt_0"",""num_sats"",""num_tl_120dpd_2m"",""num_tl_30dpd"",""num_tl_90g_dpd_24m"",""num_tl_op_past_12m"",""pct_tl_nvr_dlq"",""percent_bc_gt_75"",""pub_rec_bankruptcies"",""tax_liens"",""tot_hi_cred_lim"",""total_bal_ex_mort"",""total_bc_limit"",""total_il_high_credit_limit"""
"""1062478"",1294543,28000,18625,18600,"" 60 months"",""12.42%"",418.27,""B"",""B4"",""marist school"",""8 years"",""MORTGAGE"",84996,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062478"",""  Borrower added on 12/10/11 > I will be using this loan to pay off 4 high intrest credit card balances.  One is as high as 21%.  It will be nice to have a set amount each month at a comfortable rate.<br><br>Thanks.<br> Borrower added on 12/12/11 > I have excellent credit history and have never been late or missed a payment when a payment is due.  Credit score is close to 800.  If this loan is funded I am going straight to four sites to pay off some high interest balances.<br><br>Thanks for your help... <br><br>  Borrower added on 12/17/11 > I have a very stable job in IT.  I have aprox. $2500 left over each month after bills are paid.  So paying down on this loan will be no problem at all.  Purpose of this loan is to lump all credit debts into one monthly payment.<br><br>Thanks for helping.<br><br>  Borrower added on 12/20/11 > If this loan is funded, it will give me piece of mind each month knowing that there actually is a light at the end of the tunnel and this loan will be paid in full along with all the creditor debts.  One last push in these final hours.<br><br>Thanks again everyone!<br>Happy Holidays to you and yours!<br><br>  Borrower added on 12/20/11 > only 234000 to go<br><br>lets go!!!  You can do it!<br><br>  Borrower added on 12/20/11 > Credit cards to pay off and pay 1 monthy payment.  Will save me $400/month<br><br>AMEX:11948  <br>Chase:2745  <br>Citi AMEX:5645 <br>Citi MasterCard: 5545  <br>DiscoverCard: 5560<br><br>  Borrower added on 12/22/11 > thank you everyone for picking my loan.  this will be a huge help!!!<br><br>Happy Holidays again to you and yours!!!<br><br> Borrower added on 12/22/11 > One last surge before closing time.  Soooo close!!!  Thank you everyone!!!  What a huge help and relief...<br><br> Borrower added on 12/22/11 > Any last takers?  Need only 10K more to completely eliminate my credit card debt and start living stress free again.<br><br>Thanks!<br>"",""debt_consolidation"",""DebtConsol"",""300xx"",""GA"",23.41,0,""Dec-98"",0,NA,NA,13,0,47111,""44.20%"",40,""f"",0,0,14647.04,14627.4,12259.35,2001.31,20.8906275,365.49,4.31,""Mar-13"",10000,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1055974"",1287544,10000,10000,10000,"" 36 months"",""7.90%"",312.91,""A"",""A4"",""NW Portland Area Indian Health Board"",""6 years"",""RENT"",66000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1055974"",""  Borrower added on 12/08/11 > I have diligently been working hard to eliminate my debt, however due to high interest rates this has been a long (and expensive) journey. It is my intent to use this loan to consolidate my remaining debts and be debt free in 3 yrs. <br>I have a strong history of paying my obligations in a timely manner and have worked for the same organization for several years.<br>Thank you.<br><br>"",""debt_consolidation"",""Debt Consolidation"",""972xx"",""OR"",12.42,0,""Oct-96"",1,NA,NA,8,0,18244,""89.40%"",24,""f"",0,0,11234.03642,11234.04,10000,1234.04,0,0,0,""Jul-14"",1854.33,"""",""Nov-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062462"",1294525,25000,25000,25000,"" 36 months"",""19.42%"",921.72,""E"",""E3"",""Heritage Properties Inc."",""2 years"",""MORTGAGE"",92000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062462"",""  Borrower added on 12/08/11 > I am tired of giving cc lenders &quot;big banks&quot; what I owe them plus enough in interest to pay their big bonuses!  I would rather pay this off quickly and fairly so I can invest my extra money!<br>"",""credit_card"",""Credit Card Interest Rates No More!!!"",""711xx"",""LA"",21.68,0,""Jul-98"",0,NA,NA,9,0,24430,""84.50%"",38,""f"",0,0,32204.22363,32204.22,25000,7204.22,0,0,0,""May-14"",3405.45,"""",""May-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062458"",1294524,8000,8000,8000,"" 36 months"",""11.71%"",264.61,""B"",""B3"",""Owens Illinois"",""10+ years"",""RENT"",70000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062458"",""  Borrower added on 12/08/11 > credit card refinance<br> Borrower added on 12/09/11 > CREDIT CARD REFINANCE<br>"",""credit_card"",""Refinance time"",""906xx"",""CA"",20.21,0,""Dec-05"",0,NA,NA,9,0,19607,""92.10%"",22,""f"",0,0,9524.25,9524.25,8000,1524.25,0,0,0,""Nov-14"",534.46,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062454"",1294520,16000,16000,15975,"" 60 months"",""18.25%"",408.48,""D"",""D5"",""Allied Waste"",""10+ years"",""MORTGAGE"",49000,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062454"",""  Borrower added on 12/08/11 > Pay off high interest credit card debt<br>"",""credit_card"",""Credit Card"",""444xx"",""OH"",18.39,0,""Dec-01"",2,NA,NA,15,0,22500,""94.50%"",23,""f"",0,0,8576.66,8563.39,4035.93,4540.73,0,0,0,""Oct-13"",30.8,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1060762"",1292723,25000,25000,24975,"" 36 months"",""11.71%"",826.9,""B"",""B3"",""Miami-Dade County"",""8 years"",""MORTGAGE"",76896,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1060762"",""  Borrower added on 12/12/11 > Sincere thanks to all who have invested in my loan thus far! This loan will finally allow me to obtain my goal of becoming debt free.  Thank you for this innovative approach, it is truly appreciated.  I hope that the end result will be that I find myself in a place to be able to to the same for others!   <br>"",""debt_consolidation"",""Debt Consolidation"",""331xx"",""FL"",13.9,0,""Feb-00"",0,NA,NA,12,0,24916,""76%"",33,""f"",0,0,29603.23218,29573.63,25000,4603.23,0,0,0,""Jun-14"",5652.84,"""",""Oct-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062564"",1294433,2000,2000,2000,"" 36 months"",""9.91%"",64.45,""B"",""B1"",""self employed"",""10+ years"",""RENT"",24000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062564"","""",""other"",""personal"",""606xx"",""IL"",13.5,0,""May-99"",0,NA,87,6,1,9583,""64.20%"",10,""f"",0,0,2320.2,2320.2,2000,320.2,0,0,0,""Jan-15"",66.17,"""",""Dec-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA"
"""1061570"",1293579,16800,16800,16800,"" 36 months"",""14.65%"",579.51,""C"",""C3"",""Harmony School of Excellence"",""2 years"",""RENT"",60000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1061570"","""",""credit_card"",""Credit Card Payment"",""770xx"",""TX"",14.52,0,""Mar-03"",1,NA,NA,7,0,22373,""96.90%"",14,""f"",0,0,20862.00998,20862.01,16800,4062.01,0,0,0,""Jan-15"",590.23,"""",""Mar-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062418"",1294281,8000,8000,8000,"" 36 months"",""8.90%"",254.03,""A"",""A5"","""",""3 years"",""MORTGAGE"",120000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062418"","""",""credit_card"",""REFINANCE"",""919xx"",""CA"",10.52,0,""Oct-00"",0,NA,NA,10,0,13268,""60.60%"",15,""f"",0,0,8300.677545,8300.68,8000,300.68,0,0,0,""Jun-12"",4783.91,"""",""Oct-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062413"",1294276,12000,12000,12000,"" 60 months"",""12.69%"",271.14,""B"",""B5"",""Austin Powder Company"",""9 years"",""MORTGAGE"",57000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062413"",""  Borrower added on 12/08/11 > Loan to consolidate debt and repair roof on house<br>"",""debt_consolidation"",""Debt Consolidation"",""062xx"",""CT"",19.71,0,""Nov-05"",0,NA,NA,10,0,15311,""66.30%"",13,""f"",0,0,15732.30999,15732.31,12000,3732.31,0,0,0,""Apr-15"",5175.1,"""",""May-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062330"",1294396,11000,11000,11000,"" 36 months"",""7.90%"",344.2,""A"",""A4"",""BCI"",""4 years"",""MORTGAGE"",80000,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062330"",""  Borrower added on 12/09/11 > Eliminate credit card debt.<br>"",""credit_card"",""Debt consolidation"",""856xx"",""AZ"",4.74,0,""Dec-99"",0,NA,NA,8,0,7690,""77.70%"",15,""f"",0,0,3094.2,3094.2,2508.54,585.66,0,0,0,""Sep-12"",344.2,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062414"",1294277,5000,5000,5000,"" 36 months"",""16.29%"",176.51,""D"",""D1"",""Clarks co. North America"",""6 years"",""MORTGAGE"",85000,""Source Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062414"","""",""medical"",""Medical "",""982xx"",""WA"",22.81,0,""May-04"",2,NA,NA,9,0,19925,""90%"",17,""f"",0,0,4056.05,4056.05,2907.06,1148.99,0,0,0,""Nov-13"",176.51,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1060966"",1292541,18000,18000,18000,"" 36 months"",""16.29%"",635.41,""D"",""D1"",""Inspectorate "",""10+ years"",""OWN"",140000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1060966"","""",""debt_consolidation"",""debt consolidation"",""775xx"",""TX"",21.8,0,""Jan-00"",1,NA,NA,14,0,34809,""90.20%"",35,""f"",0,0,22874.61001,22874.61,18000,4874.61,0,0,0,""Dec-14"",644.78,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062401"",1294263,10000,10000,10000,"" 36 months"",""12.69%"",335.45,""B"",""B5"",""daja ventures"",""6 years"",""OWN"",36000,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062401"",""  Borrower added on 12/08/11 > Thank you for inviting me to consider this loan application. This will help me consolidate my credit card balances. The payment is very affordable and the interest rate is acceptable. <br>"",""debt_consolidation"",""Debt Consolidation"",""917xx"",""CA"",15.9,0,""Dec-06"",3,NA,NA,8,0,6397,""65.30%"",10,""f"",0,0,9758.77,9758.77,7421.06,1947.62,0,390.09,3.6617,""Apr-14"",335.45,"""",""Sep-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1057454"",1289015,5000,5000,5000,"" 36 months"",""9.91%"",161.13,""B"",""B1"",""JPMorgan Chase"",""< 1 year"",""RENT"",70000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1057454"","""",""credit_card"",""Discover payoff"",""432xx"",""OH"",13.92,0,""Sep-90"",1,53,NA,9,0,26171,""64.30%"",23,""f"",0,0,5800.47,5800.47,5000,800.47,0,0,0,""Dec-14"",166.93,"""",""Jun-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062179"",1294029,10000,10000,10000,"" 36 months"",""16.29%"",353.01,""D"",""D1"",""Manhattan Center Studios, Inc."",""4 years"",""RENT"",51360,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062179"","""",""credit_card"",""CC/Car"",""112xx"",""NY"",16.61,0,""Aug-07"",0,NA,NA,8,0,8495,""79.10%"",9,""f"",0,0,12708.08,12708.08,10000,2708.08,0,0,0,""Dec-14"",359.01,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062293"",1294356,25000,25000,25000,"" 36 months"",""9.91%"",805.63,""B"",""B1"",""F5 Networks Inc"",""4 years"",""RENT"",163000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062293"","""",""vacation"",""For My Vacation"",""950xx"",""CA"",4.4,0,""Jul-07"",0,NA,NA,5,0,865,""4.60%"",10,""f"",0,0,26319.63526,26319.64,25000,1319.64,0,0,0,""Aug-12"",11684.88,"""",""Aug-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062384"",1294244,2400,2400,2400,"" 36 months"",""12.69%"",80.51,""B"",""B5"",""Portland Public Schools"",""4 years"",""MORTGAGE"",59393,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062384"",""  Borrower added on 12/08/11 > Never been late on mortgage, auto loan or open credit cards. Stable career in education.<br> Borrower added on 12/08/11 > Need emergency funds for father's medical care.<br>"",""medical"",""Dad's care"",""972xx"",""OR"",13.7,0,""Aug-97"",1,50,45,12,1,3265,""44.10%"",18,""f"",0,0,2853.501245,2853.5,2400,453.5,0,0,0,""Feb-14"",845,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1031348"",1260966,3000,3000,3000,"" 36 months"",""16.29%"",105.91,""D"",""D1"",""H. Lee Moffitt Cancer Center"",""4 years"",""MORTGAGE"",65000,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1031348"",""  Borrower added on 12/09/11 > Unexpected Medical Expenses<br>"",""other"",""Medical Leave - Household Expenses"",""336xx"",""FL"",15.16,0,""Jun-07"",1,NA,NA,12,0,9089,""60.20%"",18,""f"",0,0,2704.36,2704.36,1830.43,709.12,0,164.81,1.6481,""Jan-14"",105.91,"""",""May-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062268"",1294324,7700,7700,7700,"" 36 months"",""16.77%"",273.65,""D"",""D2"",""State of Texas"",""3 years"",""RENT"",29772.96,""Source Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062268"",""  Borrower added on 12/08/11 > Line of credit. Credit building.<br>"",""other"",""line of credit"",""765xx"",""TX"",18.58,0,""Aug-00"",0,NA,NA,6,0,9206,""82.90%"",11,""f"",0,0,4911.95,4911.95,3153.85,1486.98,0,271.12,2.74,""Jun-13"",273.65,"""",""Oct-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062161"",1294219,2400,2400,2400,"" 36 months"",""13.49%"",81.44,""C"",""C1"",""Target"",""< 1 year"",""OWN"",12996,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062161"","""",""other"",""Personal"",""760xx"",""TX"",4.71,0,""Sep-06"",1,NA,NA,5,0,2902,""96.70%"",13,""f"",0,0,2931.54,2931.54,2400,531.54,0,0,0,""Dec-14"",88.56,"""",""Jan-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1061409"",1293201,5000,5000,5000,"" 36 months"",""10.65%"",162.87,""B"",""B2"",""Univeristy of Phoenix"",""1 year"",""OWN"",44475,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1061409"","""",""credit_card"",""No more debt!!!"",""920xx"",""CA"",17.11,0,""Oct-02"",0,25,NA,9,0,7464,""70.40%"",14,""f"",0,0,5482.054532,5482.05,5000,482.05,0,0,0,""Feb-13"",367.87,"""",""Mar-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1061705"",1293730,14000,14000,14000,"" 36 months"",""17.58%"",503.19,""D"",""D4"",""goodyear"",""10+ years"",""MORTGAGE"",88000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1061705"","""",""debt_consolidation"",""Debt Consolidation"",""777xx"",""TX"",7.73,3,""Oct-95"",0,3,NA,13,0,7115,""40.70%"",24,""f"",0,0,16307.63313,16307.63,14000,2307.63,0,0,0,""Jan-13"",10278.76,"""",""Jul-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1062146"",1294204,24500,24500,24475,"" 60 months"",""20.89%"",661.3,""F"",""F1"",""Investigroup"",""4 years"",""RENT"",85000,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1062146"","""",""credit_card"",""Credit refinance"",""072xx"",""NJ"",9.09,0,""Apr-04"",0,NA,NA,6,0,19668,""94.40%"",8,""f"",0,0,3994.86,3990.8,962.75,1679.05,0,1353.06,13.25,""Apr-12"",661.3,"""",""Sep-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1058699"",1290298,2400,2400,2400,"" 36 months"",""10.65%"",78.18,""B"",""B2"",""Easter Seals North GA"",""3 years"",""MORTGAGE"",36000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1058699"","""",""major_purchase"",""Major Purchase"",""300xx"",""GA"",15.7,0,""Mar-92"",1,NA,NA,6,0,12480,""82.60%"",9,""f"",0,0,2814.299616,2814.3,2400,414.3,0,0,0,""Dec-14"",80.33,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
